index,title,artist,album,album_artist,genre,track_number,year,duration_seconds,duration_ms,bitrate_kbps,sample_rate_hz,file_size_bytes,format_kind,play_count,rating,file_path,is_video,date_added,file_size_mb,is_local_file,file_extension,unique_id,has_file_path,file_accessible
91,Time Enough for Love 26,Robert A. Heinlein,Time Enough for Love,,Audio Book,26,1973,3616,3616940,56,44100,25318897,MPEG audio file,0,0,/Users/seant/Music/iTunes/iTunes Media/Music/Robert A. Heinlein/Time Enough for Love/26 Time Enough for Love 26.mp3,False,2017-12-17T18:41:46,24.15,True,mp3,Robert A. Heinlein_Time Enough for Love_Time Enough for Love 26_26,True,True
119,Chapter 01,Robert A. Heinlein,Time for the Stars,,Audio Book,2,1956,1083,1083245,64,44100,8686572,MPEG audio file,0,0,/Users/seant/Music/iTunes/iTunes Media/Music/Robert A. Heinlein/Time for the Stars/02 Chapter 01.mp3,False,2017-12-17T18:43:25,8.28,True,mp3,Robert A. Heinlein_Time for the Stars_Chapter 01_2,True,True
365,Chapter 02,Robert A. Heinlein,Time for the Stars,,Audio Book,3,1956,1072,1072587,64,44100,8601309,MPEG audio file,0,0,/Users/seant/Music/iTunes/iTunes Media/Music/Robert A. Heinlein/Time for the Stars/03 Chapter 02.mp3,False,2017-12-17T19:07:07,8.2,True,mp3,Robert A. Heinlein_Time for the Stars_Chapter 02_3,True,True
191,Chapter 04,Robert A. Heinlein,Time for the Stars,,Audio Book,5,1956,1237,1237446,64,44100,9920179,MPEG audio file,0,0,/Users/seant/Music/iTunes/iTunes Media/Music/Robert A. Heinlein/Time for the Stars/05 Chapter 04.mp3,False,2017-12-17T18:48:34,9.46,True,mp3,Robert A. Heinlein_Time for the Stars_Chapter 04_5,True,True
149,Chapter 05,Robert A. Heinlein,Time for the Stars,,Audio Book,6,1956,1172,1172453,64,44100,9400238,MPEG audio file,0,0,/Users/seant/Music/iTunes/iTunes Media/Music/Robert A. Heinlein/Time for the Stars/06 Chapter 05.mp3,False,2017-12-17T18:45:27,8.96,True,mp3,Robert A. Heinlein_Time for the Stars_Chapter 05_6,True,True
156,Chapter 07,Robert A. Heinlein,Time for the Stars,,Audio Book,8,1956,1324,1324747,64,44100,10618589,MPEG audio file,0,0,/Users/seant/Music/iTunes/iTunes Media/Music/Robert A. Heinlein/Time for the Stars/08 Chapter 07.mp3,False,2017-12-17T18:46:15,10.13,True,mp3,Robert A. Heinlein_Time for the Stars_Chapter 07_8,True,True
51,Chapter 08,Robert A. Heinlein,Time for the Stars,,Audio Book,9,1956,1346,1346586,64,44100,10793296,MPEG audio file,0,0,/Users/seant/Music/iTunes/iTunes Media/Music/Robert A. Heinlein/Time for the Stars/09 Chapter 08.mp3,False,2017-12-17T18:39:38,10.29,True,mp3,Robert A. Heinlein_Time for the Stars_Chapter 08_9,True,True
253,Chapter 10,Robert A. Heinlein,Time for the Stars,,Audio Book,11,1956,848,848953,64,44100,6812234,MPEG audio file,0,0,/Users/seant/Music/iTunes/iTunes Media/Music/Robert A. Heinlein/Time for the Stars/11 Chapter 10.mp3,False,2017-12-17T18:52:50,6.5,True,mp3,Robert A. Heinlein_Time for the Stars_Chapter 10_11,True,True
49,Chapter 11,Robert A. Heinlein,Time for the Stars,,Audio Book,12,1956,1043,1043043,64,44100,8364953,MPEG audio file,0,0,/Users/seant/Music/iTunes/iTunes Media/Music/Robert A. Heinlein/Time for the Stars/12 Chapter 11.mp3,False,2017-12-17T18:39:38,7.98,True,mp3,Robert A. Heinlein_Time for the Stars_Chapter 11_12,True,True
130,Chapter 13,Robert A. Heinlein,Time for the Stars,,Audio Book,14,1956,810,810213,64,44100,6502318,MPEG audio file,0,0,/Users/seant/Music/iTunes/iTunes Media/Music/Robert A. Heinlein/Time for the Stars/14 Chapter 13.mp3,False,2017-12-17T18:43:52,6.2,True,mp3,Robert A. Heinlein_Time for the Stars_Chapter 13_14,True,True
303,Chapter 14,Robert A. Heinlein,Time for the Stars,,Audio Book,15,1956,1803,1803467,64,44100,14448349,MPEG audio file,0,0,/Users/seant/Music/iTunes/iTunes Media/Music/Robert A. Heinlein/Time for the Stars/15 Chapter 14.mp3,False,2017-12-17T19:01:37,13.78,True,mp3,Robert A. Heinlein_Time for the Stars_Chapter 14_15,True,True
246,Chapter 16,Robert A. Heinlein,Time for the Stars,,Audio Book,17,1956,1698,1698507,64,44100,13608669,MPEG audio file,0,0,/Users/seant/Music/iTunes/iTunes Media/Music/Robert A. Heinlein/Time for the Stars/17 Chapter 16.mp3,False,2017-12-17T18:52:15,12.98,True,mp3,Robert A. Heinlein_Time for the Stars_Chapter 16_17,True,True
234,Chapter 17,Robert A. Heinlein,Time for the Stars,,Audio Book,18,1956,1131,1131676,64,44100,9074020,MPEG audio file,0,0,/Users/seant/Music/iTunes/iTunes Media/Music/Robert A. Heinlein/Time for the Stars/18 Chapter 17.mp3,False,2017-12-17T18:51:46,8.65,True,mp3,Robert A. Heinlein_Time for the Stars_Chapter 17_18,True,True
240,Variable Star 01,Robert A. Heinlein; Spider Robonson,Variable Star,Robert A. Heinlein; Spider Robonson,Audio Book,1,2006,2037,2037211,64,44100,16225527,MPEG audio file,0,0,/Users/seant/Music/iTunes/iTunes Media/Music/Robert A. Heinlein; Spider Robonson/Variable Star/01 Variable Star 01.mp3,False,2017-12-17T18:52:14,15.47,True,mp3,Robert A. Heinlein; Spider Robonson_Variable Star_Variable Star 01_1,True,True
165,Variable Star 03,Robert A. Heinlein; Spider Robonson,Variable Star,Robert A. Heinlein; Spider Robonson,Audio Book,3,2006,2046,2046928,64,44100,16303111,MPEG audio file,0,0,/Users/seant/Music/iTunes/iTunes Media/Music/Robert A. Heinlein; Spider Robonson/Variable Star/03 Variable Star 03.mp3,False,2017-12-17T18:46:34,15.55,True,mp3,Robert A. Heinlein; Spider Robonson_Variable Star_Variable Star 03_3,True,True
291,Variable Star 04,Robert A. Heinlein; Spider Robonson,Variable Star,Robert A. Heinlein; Spider Robonson,Audio Book,4,2006,2008,2008476,64,44100,16072231,MPEG audio file,0,0,/Users/seant/Music/iTunes/iTunes Media/Music/Robert A. Heinlein; Spider Robonson/Variable Star/04 Variable Star 04.mp3,False,2017-12-17T18:58:05,15.33,True,mp3,Robert A. Heinlein; Spider Robonson_Variable Star_Variable Star 04_4,True,True
321,Variable Star 06,Robert A. Heinlein; Spider Robonson,Variable Star,Robert A. Heinlein; Spider Robonson,Audio Book,6,2006,1958,1958870,64,44100,15675366,MPEG audio file,0,0,/Users/seant/Music/iTunes/iTunes Media/Music/Robert A. Heinlein; Spider Robonson/Variable Star/06 Variable Star 06.mp3,False,2017-12-17T19:03:16,14.95,True,mp3,Robert A. Heinlein; Spider Robonson_Variable Star_Variable Star 06_6,True,True
107,Variable Star 09,Robert A. Heinlein; Spider Robonson,Variable Star,Robert A. Heinlein; Spider Robonson,Audio Book,9,2006,1994,1994605,64,44100,15886486,MPEG audio file,0,0,/Users/seant/Music/iTunes/iTunes Media/Music/Robert A. Heinlein; Spider Robonson/Variable Star/09 Variable Star 09.mp3,False,2017-12-17T18:43:23,15.15,True,mp3,Robert A. Heinlein; Spider Robonson_Variable Star_Variable Star 09_9,True,True
52,Variable Star 10,Robert A. Heinlein; Spider Robonson,Variable Star,Robert A. Heinlein; Spider Robonson,Audio Book,10,2006,2035,2035617,64,44100,16213047,MPEG audio file,0,0,/Users/seant/Music/iTunes/iTunes Media/Music/Robert A. Heinlein; Spider Robonson/Variable Star/10 Variable Star 10.mp3,False,2017-12-17T18:39:38,15.46,True,mp3,Robert A. Heinlein; Spider Robonson_Variable Star_Variable Star 10_10,True,True
19,Variable Star 12,Robert A. Heinlein; Spider Robonson,Variable Star,Robert A. Heinlein; Spider Robonson,Audio Book,12,2006,1899,1899075,64,44100,15125830,MPEG audio file,0,0,/Users/seant/Music/iTunes/iTunes Media/Music/Robert A. Heinlein; Spider Robonson/Variable Star/12 Variable Star 12.mp3,False,2017-12-17T18:36:34,14.43,True,mp3,Robert A. Heinlein; Spider Robonson_Variable Star_Variable Star 12_12,True,True
89,Variable Star 13,Robert A. Heinlein; Spider Robonson,Variable Star,Robert A. Heinlein; Spider Robonson,Audio Book,13,2006,2059,2059520,64,44100,16403367,MPEG audio file,0,0,/Users/seant/Music/iTunes/iTunes Media/Music/Robert A. Heinlein; Spider Robonson/Variable Star/13 Variable Star 13.mp3,False,2017-12-17T18:41:45,15.64,True,mp3,Robert A. Heinlein; Spider Robonson_Variable Star_Variable Star 13_13,True,True
375,Variable Star 15,Robert A. Heinlein; Spider Robonson,Variable Star,Robert A. Heinlein; Spider Robonson,Audio Book,15,2006,2043,2043115,64,44100,16272743,MPEG audio file,0,0,/Users/seant/Music/iTunes/iTunes Media/Music/Robert A. Heinlein; Spider Robonson/Variable Star/15 Variable Star 15.mp3,False,2017-12-17T19:07:31,15.52,True,mp3,Robert A. Heinlein; Spider Robonson_Variable Star_Variable Star 15_15,True,True
361,Variable Star 17,Robert A. Heinlein; Spider Robonson,Variable Star,Robert A. Heinlein; Spider Robonson,Audio Book,17,2006,2032,2032404,64,44100,16187463,MPEG audio file,0,0,/Users/seant/Music/iTunes/iTunes Media/Music/Robert A. Heinlein; Spider Robonson/Variable Star/17 Variable Star 17.mp3,False,2017-12-17T19:06:40,15.44,True,mp3,Robert A. Heinlein; Spider Robonson_Variable Star_Variable Star 17_17,True,True
64,Variable Star 18,Robert A. Heinlein; Spider Robonson,Variable Star,Robert A. Heinlein; Spider Robonson,Audio Book,18,2006,2042,2042383,64,44100,16266919,MPEG audio file,0,0,/Users/seant/Music/iTunes/iTunes Media/Music/Robert A. Heinlein; Spider Robonson/Variable Star/18 Variable Star 18.mp3,False,2017-12-17T18:40:34,15.51,True,mp3,Robert A. Heinlein; Spider Robonson_Variable Star_Variable Star 18_18,True,True
272,Introduction,Robert Heinlein,The Man Who Sold The Moon,,Audio Book,1,1950,641,641410,48,44100,3848791,MPEG audio file,0,0,/Users/seant/Music/iTunes/iTunes Media/Music/Robert Heinlein/The Man Who Sold The Moon/01 Introduction.mp3,False,2017-12-17T18:55:21,3.67,True,mp3,Robert Heinlein_The Man Who Sold The Moon_Introduction_1,True,True
1,Let There Be Light,Robert Heinlein,The Man Who Sold The Moon,,Audio Book,4,1940,2047,2047817,48,44100,12287230,MPEG audio file,0,0,/Users/seant/Music/iTunes/iTunes Media/Music/Robert Heinlein/The Man Who Sold The Moon/04 Let There Be Light.mp3,False,2017-12-17T18:36:17,11.72,True,mp3,Robert Heinlein_The Man Who Sold The Moon_Let There Be Light_4,True,True
239,The Man Who Sold the Moon,Robert Heinlein,The Man Who Sold The Moon,,Audio Book,6,1950,11347,11347905,48,44100,68087755,MPEG audio file,0,0,/Users/seant/Music/iTunes/iTunes Media/Music/Robert Heinlein/The Man Who Sold The Moon/06 The Man Who Sold the Moon.mp3,False,2017-12-17T18:51:57,64.93,True,mp3,Robert Heinlein_The Man Who Sold The Moon_The Man Who Sold the Moon_6,True,True
345,Requiem,Robert Heinlein,The Man Who Sold The Moon,,Audio Book,7,1940,2157,2157217,48,44100,12943635,MPEG audio file,0,0,/Users/seant/Music/iTunes/iTunes Media/Music/Robert Heinlein/The Man Who Sold The Moon/07 Requiem.mp3,False,2017-12-17T19:05:26,12.34,True,mp3,Robert Heinlein_The Man Who Sold The Moon_Requiem_7,True,True
155,Blowups Happen,Robert Heinlein,The Man Who Sold The Moon,,Audio Book,9,1940,6373,6373668,48,44100,38242337,MPEG audio file,0,0,/Users/seant/Music/iTunes/iTunes Media/Music/Robert Heinlein/The Man Who Sold The Moon/09 Blowups Happen.mp3,False,2017-12-17T18:45:53,36.47,True,mp3,Robert Heinlein_The Man Who Sold The Moon_Blowups Happen_9,True,True
639,"So Long, Mom (A Song for World War III)",Tom Lehrer,The Remains of Tom Lehrer,,,8,0,143,143882,256,44100,4604612,MPEG audio file,0,0,"/Users/seant/Music/iTunes/iTunes Media/Music/Tom Lehrer/The Remains of Tom Lehrer/08 So Long, Mom (A Song for World War III).mp3",False,2025-08-18T16:41:38,4.39,True,mp3,"Tom Lehrer_The Remains of Tom Lehrer_So Long, Mom (A Song for World War III)_8",True,True
